DHSCLUST,Wealth_Index
140,-0.14480793103448275
141,0.3137870588235294
142,-0.06229392857142857
143,-0.28651809523809524
144,-0.40207000000000004
145,0.08654214285714286
146,-0.41311555555555557
147,0.37045793103448277
148,-0.01378200000000002
149,-0.227818275862069
150,-0.14323310344827586
151,-0.07615076923076924
152,-0.1780888
153,-0.33443080000000003
154,0.11740869565217392
155,-0.3605447826086957
156,-0.44055375
157,0.24657666666666667
158,-0.09982461538461541
159,-0.8265011111111111
160,0.5281083333333333
161,0.0015438461538461478
162,-0.4762377777777778
163,0.5248774074074074
164,-0.7109591666666667
165,-0.8677552
166,0.27811173913043474
167,-0.5374594736842105
168,-0.7500073913043479
169,-0.13490919999999998
170,-0.473581875
171,-0.6395110344827586
172,-0.051282000000000015
173,-0.49735291666666664
174,-0.8124199999999999
175,1.1178335714285714
176,-0.07665954545454544
177,-0.44563058823529417
178,0.13517888888888885
179,-0.016337894736842107
180,0.47610777777777774
181,0.2153572727272727
182,0.054151666666666674
183,-0.3758063157894737
184,-0.6218271428571429
185,-0.7818015789473683
186,-0.6944095652173913
187,-0.8461711111111112
188,-0.5803567857142857
189,0.1976213043478261
190,-0.011063999999999996
191,0.1060688
192,-0.0018016666666666643
193,0.4752067857142857
194,-0.5272446666666667
195,0.658478
196,-0.33642333333333335
197,0.3171086956521739
198,-1.0655457692307693
199,0.48633760000000004
200,0.2596804166666667
201,0.7043767857142856
202,0.1334988
203,-1.0245476
204,0.23504035714285715
205,0.3166124
206,-0.11659428571428573
207,0.12047344827586208
208,-0.223444
209,-0.9374315384615385
210,0.08185961538461538
211,-0.37535366666666664
212,-0.40876357142857145
213,0.723198
214,-0.12588076923076924
215,-0.3312804
216,0.8547130769230769
217,0.08864931034482758
218,-0.28597666666666666
219,1.2246552
220,0.43332
221,-0.08493666666666667
222,0.984875238095238
223,0.12278047619047618
224,0.02568653846153846
225,0.35584782608695653
226,0.30006363636363637
227,-0.0002486956521739132
228,0.2082603846153846
229,0.17328541666666666
230,0.2444126086956522
231,0.29834866666666665
232,0.13465107142857144
233,-0.7766933333333333
234,-0.4061
235,-0.054234074074074066
236,-0.9751932000000001
237,0.17345222222222223
238,-0.22215769230769228
239,-0.6069324
240,0.355905
241,-0.03133791666666668
242,-1.0888328571428572
243,0.5074257894736842
244,0.548126
245,0.39377173913043473
246,0.029953333333333318
247,0.036885599999999984
248,-0.44538142857142854
249,0.1707504761904762
250,0.5454989473684211
251,-0.4380309090909091
252,0.1553227272727273
253,0.26072384615384614
254,-0.3856923333333333
255,-0.5701577272727273
256,-1.1731957142857143
257,-0.8598257142857142
258,-0.32602416666666667
259,-0.09809607142857144
260,-1.132204347826087
261,-0.10569551724137932
262,-0.48016045454545453
263,-0.945416923076923
264,0.2701404
265,-1.1759796296296297
266,-1.0030963636363637
267,0.9577411764705883
268,0.5322566666666667
269,0.5518661904761905
270,-0.09403666666666666
271,-1.2496072222222223
272,0.7462275
273,-0.7131975
274,-0.2628066666666667
275,-0.0773311111111111
276,-0.3367935714285714
277,-0.49640875
278,0.5455504761904761
279,-0.03568407407407407
280,-0.4794740909090909
281,0.09357208333333332
282,-0.4531919230769231
283,-0.1814604347826087
284,0.06498759999999999
285,-0.028407037037037047
286,-0.19417473684210526
287,1.0354942857142857
288,0.630445
289,0.53841375
290,0.45917608695652173
291,0.3712352
292,0.17557782608695652
293,0.6961857142857143
294,0.4027813636363637
295,1.077345
296,1.0298966666666667
297,0.35534363636363636
298,0.9891658823529411
299,0.2965435
300,0.49698250000000005
301,0.7301069565217392
302,0.5475122727272728
303,1.6395318181818181
304,1.74207125
305,0.9440904761904763
306,0.7480205
307,1.213286
308,0.7761325
309,1.0488772727272726
310,1.87398
311,0.6012975
312,-0.07778850000000001
313,0.763805
314,0.3176240909090909
315,0.6236409090909091
316,0.5793882608695652
317,0.5660246153846153
318,0.29636035714285713
319,0.9371999999999999
320,1.2721353333333334
321,0.36921125
322,0.5404187500000001
323,1.103357
324,0.6180534782608695
325,0.7472186363636364
326,0.9381117391304348
327,0.5797
328,0.4908108695652174
329,0.012600384615384614
330,0.9356447368421051
331,0.5522668000000001
332,1.0225861538461538
333,1.3913764705882354
334,0.14698714285714287
335,1.0871266666666668
336,1.0300780952380952
337,1.3015388235294116
338,0.7539259090909091
339,1.0399861904761905
340,0.9670533333333333
341,0.828838125
342,0.5729195
343,0.8184904761904763
344,1.723653076923077
345,0.7955695454545455
346,1.54492
347,1.3364914285714287
348,0.5734844444444444
349,1.3473555555555556
350,0.5763618181818182
351,0.4776795454545455
352,-0.10885588235294119
353,0.8170495833333334
354,0.31710541666666664
355,0.3393265
356,0.7356960869565217
357,0.42519521739130434
358,0.22332695652173912
359,1.7882372222222225
360,0.86423
361,0.9020304545454546
362,0.5060703846153847
363,1.0210804545454546
364,0.9993568181818181
365,0.5108520833333333
366,1.6541861111111111
367,1.0526072727272728
368,1.0143786363636365
369,0.6441394444444444
370,1.281787
371,0.48110380952380954
372,0.5788452173913043
373,0.9025045
374,0.8814445454545455
375,1.1616821052631578
376,0.64349
377,0.6328905
378,0.398038
379,0.8788454545454546
380,0.7185005263157894
381,0.3248925
382,0.591405652173913
383,0.6657048
384,0.5515231818181818
385,0.679493
386,0.7607233333333333
387,0.7350895238095239
388,0.8100625000000001
389,1.2139250000000001
390,0.29288217391304344
391,0.9070355172413793
392,1.196912777777778
393,0.8347642105263159
394,1.137183157894737
395,1.377668
396,0.4900771428571429
397,1.149595
398,0.8464725
399,0.7659238095238095
400,0.46827521739130434
401,0.7809443478260869
402,0.7868313636363635
403,0.7471013636363636
404,0.35266136363636363
405,0.849055
406,0.4399696296296296
407,0.4254721428571429
408,0.3857427272727273
409,0.8468286956521738
410,0.59897
411,0.9715239130434783
412,0.5066555555555555
413,0.08609057142857142
414,0.36481375
415,0.6323792857142857
416,0.8562120689655173
417,0.3588842857142857
418,-0.21987
419,0.7753976923076924
420,0.4215428125
421,0.483364375
422,0.7939225
423,0.17555642857142856
424,-0.153805
425,0.917002
426,-0.016918965517241376
427,0.4097514814814815
428,0.6132504166666667
429,0.3398768
430,1.13043
431,0.8949639130434782
432,0.5434396153846154
433,-0.26938814814814815
434,0.2896552
435,0.38729708333333335
436,-0.134496
437,0.7896208695652175
438,-0.167128
439,0.1696248148148148
440,-0.04810444444444443
441,0.5202407407407408
442,0.44897461538461536
443,0.16060105263157895
444,0.16890428571428573
445,0.012098846153846142
446,0.557238888888889
447,0.6224113043478261
448,-0.005678965517241387
449,0.5170364
450,0.24076714285714287
451,0.15022034482758617
452,0.5481882142857143
453,0.6221882608695652
454,0.032427407407407405
455,0.7545532
456,0.4011686206896552
457,0.7622342307692308
458,0.9883965714285714
459,0.42865068965517245
460,0.08904178571428571
461,0.8709882608695653
462,0.7718332000000001
463,0.7949328571428571
464,0.7985445454545453
465,0.5626211538461539
466,0.53266375
467,0.7090954166666666
468,0.06808791666666666
469,0.34045375
470,0.36376636363636367
471,0.4934326315789474
472,0.5910495454545455
473,0.20231079999999999
474,0.765691
475,-0.011517586206896554
476,0.04536400000000002
477,-0.33454592592592597
478,-0.14729230769230767
479,0.42901678571428575
480,0.703223
481,-0.11286192307692307
482,0.4772995454545454
483,0.8162053571428572
484,-0.18401148148148147
485,0.2176644827586207
486,0.07939846153846154
487,0.01630541666666667
488,0.30585071428571425
489,1.2650216
490,-0.1072930769230769
491,0.31231733333333334
492,0.5603489655172413
493,0.14257241379310345
494,0.306235
495,1.1329732
496,-0.3290411111111111
497,0.5459528571428571
498,0.9683992592592593
499,0.68836
500,0.5969711538461538
501,0.12133692307692306
502,-0.09963961538461538
503,1.0375088888888888
504,0.43429159999999994
505,0.17915148148148147
506,0.19807357142857143
507,0.5480493103448275
508,-1.055087142857143
509,0.06974714285714285
510,-0.19663464285714288
511,-0.8888707692307692
512,0.0113468
513,-0.00719074074074073
