DHSCLUST,Total_Road_Length,Main_Roads_Length,Secondary_Roads_Length,Local_Roads_Length,Tracks_Length,Total_Bldg_Count,Bldg_residential_Count,Bldg_commercial_Count,Bldg_industrial_Count,Bldg_school_Count,Bldg_hospital_Count,Total_Bldg_Area,Total_POI_Count,POI_bank_Count,POI_hotel_Count,POI_fast_food_Count,POI_convenience_Count,POI_school_Count,POI_hospital_Count
424,220.77126976388507,12.685444945699537,33.59055721391861,168.49292632076506,5.976111443852342,6133,0,0,0,0,0,621564.9274716876,23,2,0,2,5,0,0
425,429.0874684556952,25.11667498976441,72.53695031218885,321.55444371985914,5.366419824705763,27382,0,0,0,0,0,3234055.1839841325,332,18,28,16,48,4,0
426,181.96709072617847,14.968071053819973,19.67159207455669,133.4958327534382,13.629638294795301,10836,0,0,0,0,0,1106571.8122364923,39,5,0,4,6,0,0
427,139.73610814988552,7.82452942686614,29.28010031357756,100.45975946619964,2.1717189432421558,5427,0,0,0,0,0,763114.8456190338,72,3,0,11,19,0,0
428,60.37630341403998,9.812235258798877,9.259715900126592,40.91586375900844,0.19699771271364472,2748,0,0,0,0,0,363234.562305381,67,7,1,5,6,1,0
429,258.2154007890351,23.406505458793518,22.30912821414155,205.21455733736957,6.983876257495235,11115,0,0,0,0,0,1214468.9192007591,99,8,1,9,8,2,0
430,157.96885366617784,19.421813169009795,13.49241799584603,121.42410020241229,3.4638437067650782,9264,0,0,0,0,0,867153.3547210887,30,0,1,0,8,2,0
431,272.5056177534397,2.25311613413679,64.69677208363096,201.36456950092617,0.9933111457219609,19970,0,0,0,0,0,2741804.4858160717,338,17,29,16,33,4,1
432,194.54832089102558,10.432869812990772,4.482330737404306,178.23443009370075,1.3986902469297602,8012,0,0,0,0,0,837900.9803546226,33,0,0,5,21,0,0
433,72.18321411201279,0.0,10.620182798728493,61.477260681074846,0.08577063220946532,1955,0,0,0,0,0,165532.68673177896,2,0,0,0,2,0,0
434,71.29245890108744,9.952401380947991,0.0,59.58625203293699,1.7538054872024764,4962,0,0,0,0,0,451927.5112578195,3,0,0,0,0,0,0
435,51.12119140764093,4.335894460708607,6.344413041654276,38.5690481946126,1.364648210014669,3708,0,0,0,0,0,401072.3852558298,28,1,2,2,3,0,0
436,212.35835145429408,7.7888837946277025,34.85911074376393,160.32081995513175,8.586574850966516,11380,0,0,0,0,0,1187124.418058835,51,5,1,5,6,0,0
437,84.86875227099782,9.107892936502612,17.46387269308461,56.63180019930753,0.09936423094775197,4425,0,0,0,0,0,670029.0430692018,366,16,1,43,19,4,0
438,121.0384778782367,3.640278580826386,35.66935230637811,76.63111077986669,4.931057619020879,3320,0,0,0,0,0,297352.9832131987,9,0,1,0,1,0,0
439,129.75453229758176,2.56505010361982,30.52088500108879,80.81291362797955,15.78717894110887,1733,0,0,0,0,0,186680.31390471975,3,0,1,0,0,0,0
440,241.6877875221867,23.0753422647446,44.579003375446746,158.86768217931822,14.609376160010244,7971,0,0,0,0,0,833529.3435276912,99,4,0,10,19,1,0
441,65.00002659694488,5.225861824241205,7.4110846830897135,44.09580789793779,2.3743428439013026,3975,0,0,0,0,0,490938.75204590074,113,9,0,12,6,0,0
442,128.28342906831136,8.515956404756942,17.254582916318363,91.7142341270271,8.853090069867863,6321,0,0,0,0,0,789156.7648926002,78,0,0,2,13,0,0
443,126.55942935710893,8.186020692629786,28.898853003600703,88.87502415512995,0.5605658079854359,938,0,0,0,0,0,130824.43510527391,15,0,0,0,3,1,0
444,214.54622905493574,11.697946834393896,47.070654660660516,146.3508789279215,9.400158549937347,4378,0,0,0,0,0,458187.0921487756,18,2,0,9,1,0,0
445,178.05714085206418,14.313223833591373,27.79654039974719,133.69745424735873,1.28837023995973,9607,0,0,0,0,0,1051363.6862109064,53,1,1,1,9,3,0
446,191.72032252123685,14.591848420235717,20.62706255419522,143.83287802223163,12.5661951666418,6988,0,0,0,0,0,869925.5232068265,82,3,0,4,13,0,2
447,139.248690356577,13.360230859848436,27.91663906910508,90.32617366202571,7.645646765597734,3755,0,0,0,0,0,349724.6664419968,13,0,0,3,3,0,0
448,144.22760698205025,12.940507557834442,38.90209147427751,89.10968678346383,2.9480629088298507,3589,0,0,0,0,0,353809.3894987891,43,1,0,7,8,0,0
449,328.4174425542747,13.99145181889892,47.043564276797184,249.37398458142258,16.038391882510805,1212,0,0,0,0,0,251334.5361902573,64,0,0,5,25,0,1
450,18.88340804294626,0.0,0.0,17.741146884977848,1.1422611579684145,24,0,0,0,0,0,4109.894437185185,0,0,0,0,0,0,0
451,50.25155488201849,0.0,5.10706436248118,42.968741027305946,2.1286029769377186,92,0,0,0,0,0,16838.910362321465,8,0,0,0,1,0,0
452,61.9949706835695,6.714783688562813,14.824743950254417,38.413176907431115,0.5044009772337861,403,0,0,0,0,0,150954.5208219228,144,11,0,29,9,2,0
453,356.7457536414306,20.945679468610468,40.7767823426368,286.86268749700923,7.0952382349521885,1027,0,0,0,0,0,259427.20516621607,160,18,3,16,25,3,0
454,91.1609843133545,6.077189708618918,19.867570090140116,58.68566677377536,2.6235499819083175,740,0,0,0,0,0,214844.9700920956,107,10,3,13,6,0,0
455,68.2087270400937,3.8633620131580266,18.456352786593204,44.247035894795175,1.3126505732521705,236,0,0,0,0,0,67547.4288075126,47,2,1,7,13,0,0
456,57.3076431525449,9.513611842917951,2.3166013435618797,44.83686532382573,0.5546339168971754,431,0,0,0,0,0,93270.04818720397,61,1,0,10,21,0,0
457,55.825416687943694,9.921327755468562,0.0,44.32880248608561,1.5164266406526923,355,0,0,0,0,0,82116.09316302373,55,1,0,9,15,0,0
458,85.98785172622787,11.783813797560006,3.873435501362901,62.40265613825541,2.8175916650011588,1875,0,0,0,0,0,481834.67263505777,477,35,5,72,33,5,0
459,200.1104951548277,8.553819890970047,55.24687775058165,129.71263623616315,5.979993610477985,587,0,0,0,0,0,158206.82497031864,82,10,0,10,10,1,0
460,122.93808747009149,0.0,17.714550989994247,99.63624590268222,5.587290577415023,422,0,0,0,0,0,77159.15766519659,0,0,0,0,0,0,0
461,26.47221903027985,0.0,7.2206715311471426,13.255489242433374,5.664286685624456,1186,0,0,0,0,0,90510.0309216878,36,1,4,2,0,0,0
462,45.99170018127163,0.0,21.7525418413672,16.672312754045205,7.461410749849557,840,0,0,0,0,0,55062.28571245465,13,0,0,0,0,1,0
463,82.89083483676406,0.0,31.697813110787457,41.658145879332736,7.793968551304268,2471,0,0,0,0,0,185991.10215268025,76,2,9,3,1,4,0
464,64.98587239858522,0.0,19.477534615242146,32.52853540838887,11.368585686672391,2172,0,0,0,0,0,167313.21015440725,67,2,9,3,1,1,0
465,47.87887999082283,0.0,23.241349943904886,17.438236692319084,7.0938585185891805,842,0,0,0,0,0,55161.464512258724,14,0,0,0,0,1,0
466,83.54035545972366,0.0,30.55223603008623,42.06634731452845,9.180864819769381,2521,0,0,0,0,0,189418.34024532803,76,2,9,3,1,4,0
467,74.8367408431056,0.0,22.63771910403526,38.351152259363005,12.106962184367726,2589,0,0,0,0,0,192859.2086031434,70,2,9,3,1,2,0
468,81.49482480778734,0.0,9.111931123013894,41.54779695754301,30.635022822776147,1162,0,0,0,0,0,53366.188063486494,13,0,0,1,1,0,0
469,72.33394232523611,0.0,30.466664389113923,31.42374354538481,10.208408947669934,1313,0,0,0,0,0,83942.50458229503,25,0,0,0,0,3,0
470,73.76017243339055,0.0,7.331766819564296,37.182603656592846,29.045728052779108,1110,0,0,0,0,0,50862.7297683945,14,0,0,1,1,0,0
471,55.48494890010964,0.0,23.093040724025407,25.44134960691712,5.6311440193149975,793,0,0,0,0,0,54239.944683928945,21,0,0,0,0,3,0
472,37.04666010596814,0.0,17.66490252772082,12.206275884063917,7.071444315213116,795,0,0,0,0,0,46520.360646107314,22,0,0,4,0,0,0
473,117.44749222335618,9.727484506857936,22.722832167333806,75.3416644255473,9.643125104659592,4817,0,0,0,0,0,362212.68274832674,0,0,0,0,0,0,0
474,89.70821227677547,10.833673877920623,14.801354519622565,52.106954725574816,11.200430904036159,6852,0,0,0,0,0,520637.8664722568,9,0,0,0,1,0,0
475,109.71862605727196,12.824715937768627,9.309283876766957,72.88575739970925,14.698868843027135,3531,0,0,0,0,0,239769.743153085,0,0,0,0,0,0,0
476,160.80060860209335,12.451707313495595,26.58976350983019,112.82436924881878,8.88636920008724,8407,0,0,0,0,0,668954.9620159161,3,0,0,0,0,1,0
477,131.47193895556748,0.0,28.23365934571957,93.52419360375991,9.714086006087989,6333,0,0,0,0,0,454453.4509416462,0,0,0,0,0,0,0
478,243.35367907541186,19.027006270552352,21.47060830389765,178.0438489101075,24.432455740535865,20304,0,0,0,0,0,1847149.727866229,62,1,2,3,4,8,0
479,44.533162342574045,13.64451709772908,3.039559334488845,26.555332745006034,1.2937531653500909,2811,0,0,0,0,0,207470.91637657123,7,0,1,0,0,0,0
480,35.625427214201494,3.769087632365881,4.149940482794903,27.37358294536086,0.3263570079442443,4028,0,0,0,0,0,391785.50785269553,26,4,6,2,0,1,0
481,126.69199955427378,11.85339561292747,15.80774262756256,87.67805385044022,11.26647579061845,4416,0,0,0,0,0,355536.5751027892,1,0,0,0,0,0,0
482,108.11785938107808,12.40809310351756,6.595132474733509,83.38448279940998,5.730151003417047,7653,0,0,0,0,0,528738.7827421951,4,0,0,0,0,1,0
483,239.52080371222362,22.473104838083444,19.829245701856717,181.1847740855175,15.489491277139722,16096,0,0,0,0,0,1517926.4029696893,70,1,4,3,4,6,0
484,148.69634534054802,0.0,23.249240415915178,87.28904339232949,38.10609139990966,11900,0,0,0,0,0,1074715.506189552,14,0,0,0,1,3,0
485,127.92760821129073,0.0,27.765445910975515,91.03622737926447,8.758449674455393,10382,0,0,0,0,0,702634.0276341806,7,0,0,0,0,1,0
486,166.90765491529683,0.0,33.482822346776146,118.33127452106375,15.093558047456876,8330,0,0,0,0,0,728483.490121068,1,0,0,0,0,0,0
487,54.414492304664286,1.9701320457592701,0.0,51.42295479889087,1.021405460014156,1629,0,0,0,0,0,109024.05887626664,0,0,0,0,0,0,0
488,149.24590371552083,0.0,37.44078150890856,86.90589419546544,24.502743089862424,7902,0,0,0,0,0,677248.7729637832,1,0,0,0,0,1,0
489,67.39657697548657,0.0,16.450418613627658,50.090991241176816,0.8551671206820824,1801,0,0,0,0,0,194976.3527692369,2,0,0,0,0,1,0
490,213.06279893292222,3.368583872452173,28.816174697859346,158.95121644255184,21.89330675069159,5808,0,0,0,0,0,581732.1470915242,5,0,0,0,1,0,0
491,212.43478976554488,0.0,60.684967907670845,134.3915556078083,16.25502223997139,9000,0,0,0,0,0,708714.287020208,0,0,0,0,0,0,0
492,241.72116749724654,10.970461886508218,31.510605161763948,194.69105758536057,4.5490428636138,15501,0,0,0,0,0,1341692.254678521,8,3,0,0,0,2,0
493,193.9604626879246,18.703443964923956,24.069902691306535,138.618489935009,9.29453890479958,14914,0,0,0,0,0,1169672.331498755,58,2,1,1,2,2,0
494,152.73883645843935,0.0,37.12681836768098,93.11346421228458,22.10206895718938,8339,0,0,0,0,0,704572.8760459598,2,0,0,0,0,1,0
495,236.4518979054966,8.67072606143893,39.39153395722675,174.8801634545152,10.796486172038943,9022,0,0,0,0,0,1017934.6900599662,3,0,0,0,0,0,0
496,77.0016087619231,0.0,14.948411020334786,49.568673967097666,12.355868230184155,2953,0,0,0,0,0,186276.1408798477,2,0,0,0,0,0,0
497,20.642395938406334,0.0,3.8732934099385603,14.70974376742158,2.059358761046193,12,0,0,0,0,0,2406.6265136273023,0,0,0,0,0,0,0
498,181.96932029487547,0.0,25.592178275106935,145.73377635365964,10.399623392316546,283,0,0,0,0,0,60990.23121900307,1,0,0,0,0,0,0
499,220.97253746737758,9.182602619300374,35.14257024533326,172.08779692446103,2.9401505493601054,719,0,0,0,0,0,217643.15924313758,55,0,3,3,4,2,0
500,171.06745581263166,12.926818431488508,32.94187292152013,120.73568825645692,4.176006131762797,255,0,0,0,0,0,80935.80274225755,32,6,2,2,2,1,0
501,205.30746693108762,9.126209100465479,35.67891930507388,151.0370524254351,9.300552276013931,276,0,0,0,0,0,88337.95077402823,26,2,2,0,1,1,0
502,89.53697594247456,0.0,32.05097213856288,44.33791948941861,12.738172858684788,33,0,0,0,0,0,4553.812521468242,0,0,0,0,0,0,0
503,372.53502411181086,17.035405216600047,73.4639836440879,276.6915783123571,1.9343404815602026,1464,0,0,0,0,0,447455.0034392864,187,12,10,13,9,4,0
504,37.671437752118784,0.0,10.489852481225624,24.804188304985285,1.7323180723012912,40,0,0,0,0,0,15417.473634322712,0,0,0,0,0,0,0
505,112.5684287813284,9.657687549521416,16.829320016895114,69.55634851079796,16.486862101920615,1971,0,0,0,0,0,147752.8366800772,11,0,0,0,7,0,0
506,158.2313347544287,4.519051511505003,22.574619327295864,127.46416452963246,3.644347147388898,140,0,0,0,0,0,26153.53072606805,4,0,0,0,0,1,0
507,215.10793288351323,12.87799750217077,36.02549833502881,154.96046101650032,10.79217213431084,396,0,0,0,0,0,116543.04548833078,35,7,2,0,3,1,0
508,115.39858316322827,0.0,24.618902603350907,79.75176858906748,10.921682608683406,77,0,0,0,0,0,8493.879001938854,0,0,0,0,0,0,0
509,239.69700856281975,0.0,44.204263640571035,152.6146564572786,42.8780884649701,6211,0,0,0,0,0,503682.8669775113,10,0,0,0,6,0,0
510,223.83940219280043,7.268069854827165,61.76903020743601,107.61200133707264,35.09652135902637,7757,0,0,0,0,0,763644.3677926786,23,3,2,0,10,1,0
511,225.95839950994855,0.0,29.494174630157467,65.98370715296551,130.48051772682555,2096,0,0,0,0,0,108443.53020493346,0,0,0,0,0,0,0
512,92.02435250229473,0.0,38.244433923338256,45.82416856190993,7.955750017046533,1897,0,0,0,0,0,157321.35318698612,1,0,0,0,0,0,0
513,163.08155733085272,7.149799289970599,14.204729287913961,122.32400213481525,19.403026618152904,2027,0,0,0,0,0,152500.15843951353,10,0,0,0,7,0,0
514,121.14064408840763,8.8218826362047,14.489458035077359,84.4887268640408,13.188031508515737,3850,0,0,0,0,0,393120.3529474138,1,0,0,0,0,0,0
515,63.92341953801025,3.6457893870926776,19.31922732819041,34.90837994003253,3.853105500725779,2740,0,0,0,0,0,338815.05106188444,14,1,2,0,10,0,0
516,274.9262632390305,10.483227783475014,51.48246386354276,164.85786428356928,47.552699577020974,14227,0,0,0,0,0,1253468.8510146365,24,0,0,1,19,0,0
517,230.559818865089,0.0,48.425884551968906,77.78536563266246,95.97399755585401,4610,0,0,0,0,0,407962.1331672737,8,0,0,0,7,0,0
518,160.29961245105588,14.052189121514996,25.746559923352557,95.11963012303917,25.381233283149168,1437,0,0,0,0,0,205612.23139721336,24,0,0,0,17,0,0
519,77.34344634402623,0.0,13.966435285188133,55.80587782550482,7.418588188764221,2291,0,0,0,0,0,223145.83662133373,2,0,0,0,0,0,0
520,50.64937125008286,0.0,19.812115150121546,25.740771414184678,5.096484685776638,2071,0,0,0,0,0,176769.37982333289,1,0,0,0,0,0,0
521,281.2661096873996,7.352889889358167,31.410603282862027,234.1401340582219,4.217621417350785,40759,0,0,0,0,0,3920956.01476249,608,36,5,67,45,2,6
522,187.91477027923116,2.5805454927123685,20.249845229555152,155.25402548619056,6.228961473655146,16248,0,0,0,0,0,1444420.257412817,29,0,0,2,7,1,0
523,274.77574691473353,10.227220567548105,28.68845187175118,228.71014290757432,4.324838405115896,38435,0,0,0,0,0,4135544.310418731,569,40,2,64,40,3,5
524,261.52860684618923,13.053522186145184,23.614050294562468,212.49715398519388,4.555098870799025,28400,0,0,0,0,0,3044687.17324673,438,25,17,31,43,3,1
525,204.98285524644942,0.0,21.520911369897128,171.38943948794156,8.862083766809842,22631,0,0,0,0,0,1874848.833775912,65,0,0,4,9,1,0
526,277.9911843743905,11.633283700650892,34.28753674381499,226.24357419163442,3.556739781261794,38839,0,0,0,0,0,4197265.945259312,573,24,16,49,38,5,5
527,240.2359404293333,11.028144046693054,16.79782192918126,206.3946571165346,5.127413153400837,26549,0,0,0,0,0,3308706.062017843,417,20,2,47,34,4,3
528,256.2628404159234,10.455155477375884,19.642390729702186,216.38456688857485,7.393817631626521,26880,0,0,0,0,0,3453072.8296518284,523,41,1,66,33,3,4
529,136.43400920652192,0.0,20.67732903761613,103.96632941967596,10.52036153189334,1959,0,0,0,0,0,238573.87985977513,57,0,1,0,47,2,0
530,79.66494373759718,10.525111188488587,0.0,38.61800702362819,28.16960216911335,2341,0,0,0,0,0,114693.1817769536,1,0,0,0,0,0,0
531,79.77509701714635,0.0,12.08708365386881,58.414707225921944,8.654715116877197,1850,0,0,0,0,0,100556.02633950076,0,0,0,0,0,0,0
532,147.83812813647117,0.0,25.3820884559309,107.75231728996857,13.3023032688872,1985,0,0,0,0,0,247303.2186287357,73,0,1,0,61,2,0
533,165.03409530106907,10.755517719369601,24.79300181581793,117.03308390696472,12.312674722259748,1673,0,0,0,0,0,124852.94140444347,79,2,0,0,64,0,0
534,4.575284280070902,0.0,0.0,0.0,4.575284280070902,10,0,0,0,0,0,1259.1143545114805,0,0,0,0,0,0,0
535,237.9365055198743,8.981085289678454,32.58349973215433,182.30781549377488,13.784654127461392,3847,0,0,0,0,0,381357.6337789532,69,0,1,2,52,2,0
536,96.36146263109916,7.7419199705058475,0.0,57.97179597672755,29.135722485420462,3213,0,0,0,0,0,197709.01589971283,3,0,0,0,0,0,0
537,25.7227541931312,10.314676200532649,0.0,13.971819237378059,1.4362587552204822,721,0,0,0,0,0,39020.288018500665,1,0,0,0,1,0,0
538,68.56543587487091,8.90453666629291,6.466867580631227,33.356829119670145,19.837202508276633,5841,0,0,0,0,0,346211.87531243346,24,0,3,0,0,0,1
539,73.61674753279819,11.583165677594309,1.724974978831345,53.95437948217476,6.343483078760042,97,0,0,0,0,0,16320.1348520025,37,0,0,0,32,0,0
540,29.43978084598859,0.0,15.74403340013769,4.503244882980147,9.192502562870756,96,0,0,0,0,0,5010.223746782509,3,0,0,0,2,0,0
541,108.46232222781033,14.315201679347965,7.035482007835229,75.30843219782486,11.645031420163146,3530,0,0,0,0,0,422984.51936117455,22,0,0,0,0,0,0
542,382.88037092676166,0.0,28.49133682411695,143.90117675823456,203.98999161101455,17282,0,0,0,0,0,1569192.828703398,52,3,0,3,4,1,0
543,74.22852770691217,3.907326290159389,4.588048712348703,52.423165097973516,11.810050039194442,3096,0,0,0,0,0,305843.04550447495,10,0,0,0,1,0,0
544,57.263025935815165,4.418366763354639,3.4087156712045097,48.74885564299734,0.39524865587356833,3981,0,0,0,0,0,407396.4258645378,11,0,0,0,0,0,0
545,153.27751639178757,5.375806210106622,21.280302460100796,123.9528357982772,1.0261147143651355,9767,0,0,0,0,0,1198615.6128391232,114,9,2,5,4,3,1
546,384.8590720492451,21.873929793756883,48.62243868495047,301.9889307908023,8.676692017088925,16860,0,0,0,0,0,1990478.3235933774,177,9,3,10,10,2,1
547,360.39767705948395,9.13927384568236,60.18684719901082,283.179413925221,4.257427660932376,28441,0,0,0,0,0,2977155.8623491907,309,30,4,25,21,4,2
548,105.08181088583616,0.0,17.789965490819252,85.78612242266699,1.1710008631774167,10758,0,0,0,0,0,969247.0700176279,41,3,0,3,3,0,0
549,126.5066341998069,17.226164430380962,8.126422335505577,83.22669322330744,12.886006550440037,3077,0,0,0,0,0,383702.4422727768,11,0,0,0,1,0,0
550,351.4692174594532,9.160274131046556,58.135069599882215,275.51926420750505,4.888254184366941,28294,0,0,0,0,0,3011691.259238599,308,30,4,24,21,4,2
551,296.905284459299,9.669660424757476,46.98042850927684,230.8846787593017,4.819337901018201,24718,0,0,0,0,0,2654731.1354270596,300,30,4,24,19,4,1
552,37.03523285243861,3.372843864913218,7.680854974865966,22.344469301919865,2.7997491967508026,7595,0,0,0,0,0,548481.4191226216,34,1,0,3,5,0,0
553,224.87317854645258,5.5117591392161085,23.449717863706578,190.38619226862855,1.7886757794668862,3200,0,0,0,0,0,448933.5942047212,140,3,1,15,20,7,0
